datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,preciptype,windgust,windspeed,cloudcover,visibility,uvindex,sunrise,sunset,conditions,description,icon,Close/Last,Volume,Open,High,Low,GasPrice
2021-03-16,"Austin, TX",80.1,66.8,72.4,81.5,66.8,72.5,64.5,76.9,0.0,,27.3,13.4,84.1,7.7,5.0,2021-03-16T07:39:10,2021-03-16T19:40:12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,225.6266,96587020,234.45,235.9733,223.6666,2.5
2021-03-17,"Austin, TX",77.4,56.3,69.1,77.4,56.3,69.1,42.7,44.5,0.011,rain,37.4,18.1,59.4,8.4,8.0,2021-03-17T07:37:58,2021-03-17T19:40:50,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,233.9366,121117362,218.9566,234.5766,217.0033,2.6
2021-03-18,"Austin, TX",73.1,47.3,58.6,73.1,42.8,57.8,29.0,35.3,0.0,,32.5,18.6,0.3,9.9,8.0,2021-03-18T07:36:45,2021-03-18T19:41:28,Clear,Clear conditions throughout the day.,clear-day,217.72,100107070,228.0966,229.7433,217.3333,2.45
2021-03-19,"Austin, TX",70.3,46.2,57.2,70.3,42.1,56.4,34.8,44.1,0.0,,24.4,11.4,1.6,9.9,9.0,2021-03-19T07:35:32,2021-03-19T19:42:05,Clear,Clear conditions throughout the day.,clear-day,218.29,128681953,215.5333,219.0766,208.2067,2.53
2021-03-22,"Austin, TX",71.2,57.3,63.4,71.2,57.3,63.4,54.7,74.0,0.0,,33.6,16.0,87.9,9.8,1.0,2021-03-22T07:31:52,2021-03-22T19:43:58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,223.3333,118536672,228.1966,233.2066,222.9166,2.55
2021-03-23,"Austin, TX",80.8,54.4,66.8,79.2,54.4,66.6,47.4,56.6,0.322,rain,32.2,6.4,30.2,8.6,9.0,2021-03-23T07:30:39,2021-03-23T19:44:35,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,220.72,91475619,225.2566,225.9333,219.17,2.56
2021-03-24,"Austin, TX",71.1,53.3,63.8,71.1,53.3,63.8,53.6,70.1,0.0,,25.7,12.3,56.8,9.0,4.0,2021-03-24T07:29:26,2021-03-24T19:45:12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,210.09,101385520,222.6366,222.6733,210.0366,2.56
2021-03-25,"Austin, TX",74.2,55.6,64.6,74.2,55.6,64.6,49.5,62.8,0.392,rain,34.4,10.9,40.2,8.9,9.0,2021-03-25T07:28:12,2021-03-25T19:45:50,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,213.4633,117674562,204.3333,215.1666,203.1666,2.52
2021-03-26,"Austin, TX",83.0,49.1,65.7,81.0,48.2,65.4,45.8,52.3,0.0,,23.9,10.1,1.9,9.9,9.0,2021-03-26T07:26:59,2021-03-26T19:46:27,Clear,Clear conditions throughout the day.,clear-day,206.2366,101558500,213.9566,214.6066,199.9633,2.52
2021-03-29,"Austin, TX",77.1,43.6,60.4,77.1,43.6,60.3,40.2,51.8,0.0,,25.9,12.0,22.8,9.9,9.0,2021-03-29T07:23:20,2021-03-29T19:48:17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,203.7633,85910979,205.2133,205.4933,198.6733,2.58
2021-03-30,"Austin, TX",79.8,59.0,68.8,79.8,59.0,68.8,60.9,77.6,0.0,,33.3,17.4,86.7,8.8,3.0,2021-03-30T07:22:07,2021-03-30T19:48:54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,211.8733,118297092,200.5833,212.5533,197.0033,2.55
2021-03-31,"Austin, TX",72.6,57.3,66.3,72.6,57.3,66.3,48.0,55.5,0.019,rain,32.2,16.9,68.6,8.9,7.0,2021-03-31T07:20:55,2021-03-31T19:49:31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,222.6433,100011880,215.54,224.0,213.7033,2.52
2021-04-01,"Austin, TX",70.0,43.1,57.8,70.0,43.1,57.6,30.4,38.6,0.0,,23.9,8.7,6.9,9.9,10.0,2021-04-01T07:19:43,2021-04-01T19:50:08,Clear,Clear conditions throughout the day.,clear-day,220.5833,105895151,229.4566,230.8067,219.8066,2.52
2021-04-05,"Austin, TX",79.5,56.8,67.0,79.5,56.8,67.0,56.5,71.8,0.0,,29.9,14.7,62.9,8.7,10.0,2021-04-05T07:14:56,2021-04-05T19:52:35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,230.35,125528323,235.9033,236.0533,228.2333,2.43
2021-04-06,"Austin, TX",86.1,66.2,73.8,86.2,66.2,73.9,62.2,69.4,0.0,,33.8,16.7,88.2,9.8,10.0,2021-04-06T07:13:45,2021-04-06T19:53:12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,230.54,84815528,230.1,232.1833,227.1233,2.44
2021-04-07,"Austin, TX",87.4,64.0,75.2,86.5,64.0,75.0,57.6,58.5,0.0,,32.7,15.4,67.8,9.7,8.0,2021-04-07T07:12:35,2021-04-07T19:53:49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,223.6566,78928298,229.0,230.46,222.6133,2.43
2021-04-08,"Austin, TX",91.0,52.8,72.1,89.5,52.8,71.9,55.4,59.6,0.0,,25.9,12.2,34.2,8.8,10.0,2021-04-08T07:11:24,2021-04-08T19:54:27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,227.9333,71772997,225.7933,229.8499,223.8816,2.47
2021-04-09,"Austin, TX",90.3,68.6,77.5,92.8,68.6,78.4,65.1,67.4,0.0,,28.0,10.8,53.8,7.4,9.0,2021-04-09T07:10:15,2021-04-09T19:55:04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,225.6733,64311276,225.9233,226.99,223.1433,2.48
2021-04-12,"Austin, TX",87.5,65.2,75.0,88.7,65.2,75.4,61.9,65.7,0.0,,25.3,11.3,50.4,9.3,9.0,2021-04-12T07:06:49,2021-04-12T19:56:56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,233.9933,87407019,228.5666,234.9333,227.3633,2.5
2021-04-13,"Austin, TX",82.5,71.4,76.3,83.5,71.4,76.6,63.1,64.7,0.0,,19.0,9.2,94.6,9.6,7.0,2021-04-13T07:05:41,2021-04-13T19:57:33,Overcast,Cloudy skies throughout the day.,cloudy,254.1066,133958443,237.5666,254.3333,236.8866,2.57
2021-04-14,"Austin, TX",81.8,69.7,75.0,82.6,69.7,75.1,63.1,67.7,0.0,,23.7,13.5,88.9,9.0,9.0,2021-04-14T07:04:34,2021-04-14T19:58:11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,244.0766,147052305,256.9,260.2633,242.6766,2.65
2021-04-15,"Austin, TX",72.6,61.0,65.4,72.6,61.0,65.4,60.6,84.5,0.074,rain,32.2,16.7,99.9,7.6,1.0,2021-04-15T07:03:27,2021-04-15T19:58:48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,246.2833,83546708,247.7,247.8966,240.4366,2.62
2021-04-16,"Austin, TX",68.0,60.8,64.0,68.0,60.8,64.0,61.1,90.4,0.071,rain,25.3,13.0,100.0,4.2,2.0,2021-04-16T07:02:22,2021-04-16T19:59:26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,246.5933,83938598,242.8833,249.8033,241.5333,2.63
2021-04-19,"Austin, TX",74.5,48.9,62.6,74.5,48.9,62.6,41.1,49.5,0.0,,13.6,7.2,39.0,9.9,10.0,2021-04-19T06:59:08,2021-04-19T20:01:20,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,238.21,119058702,239.8666,241.8,230.6,2.75
2021-04-20,"Austin, TX",83.1,50.4,64.8,80.8,50.4,64.7,43.1,48.2,0.0,,31.4,18.1,12.7,9.9,10.0,2021-04-20T06:58:05,2021-04-20T20:01:58,Clear,Clear conditions throughout the day.,clear-day,239.6633,106827131,239.14,245.75,236.895,2.76
2021-04-21,"Austin, TX",65.9,42.8,53.8,65.9,36.8,51.8,29.4,41.5,0.0,,27.8,15.9,56.1,9.7,9.0,2021-04-21T06:57:02,2021-04-21T20:02:37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,248.04,93646539,234.9233,248.28,232.6666,2.72
2021-04-22,"Austin, TX",66.4,49.1,58.7,66.4,49.1,58.7,44.1,59.2,0.0,,21.9,10.4,84.5,9.4,2.0,2021-04-22T06:56:01,2021-04-22T20:03:15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,239.8966,106770791,247.1666,251.2566,239.3466,2.77
2021-04-23,"Austin, TX",71.9,61.8,67.0,71.9,61.8,67.0,65.0,93.3,0.836,rain,32.2,10.4,92.7,3.7,3.0,2021-04-23T06:55:00,2021-04-23T20:03:53,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,243.1333,85241679,239.9333,245.7866,238.4866,2.79
2021-04-26,"Austin, TX",85.5,67.2,74.1,85.4,67.2,74.2,61.2,66.2,0.0,,26.7,17.4,65.4,9.9,7.0,2021-04-26T06:52:02,2021-04-26T20:05:50,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,246.0666,93115509,247.0,249.7666,244.2017,2.73
2021-04-27,"Austin, TX",78.9,69.9,74.0,78.9,69.9,74.0,67.3,79.8,0.0,,29.8,13.8,96.2,9.0,3.0,2021-04-27T06:51:05,2021-04-27T20:06:29,Overcast,Cloudy skies throughout the day.,cloudy,234.9133,88311009,239.32,241.3333,234.45,2.91
2021-04-28,"Austin, TX",83.7,73.5,78.2,86.8,73.5,79.6,68.6,73.0,0.024,rain,38.6,22.1,93.2,9.1,4.0,2021-04-28T06:50:09,2021-04-28T20:07:08,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,231.4666,66813157,232.1366,236.1666,231.2,2.98
2021-04-29,"Austin, TX",74.9,67.7,71.8,74.9,67.7,71.8,69.1,91.2,0.558,rain,28.9,14.0,93.3,4.8,1.0,2021-04-29T06:49:13,2021-04-29T20:07:47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,225.6666,86536359,233.17,234.0833,222.8334,2.91
2021-04-30,"Austin, TX",73.3,66.6,68.6,73.3,66.6,68.6,65.1,88.9,1.107,rain,25.3,11.7,98.8,7.3,5.0,2021-04-30T06:48:18,2021-04-30T20:08:26,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,236.48,122276172,222.53,238.49,222.0466,2.86
2021-05-03,"Austin, TX",92.8,72.2,80.1,99.0,72.2,82.4,69.5,72.1,0.0,,24.2,13.0,52.9,8.7,9.0,2021-05-03T06:45:41,2021-05-03T20:10:23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,228.3,81129428,234.6,235.3333,226.8333,2.96
2021-05-04,"Austin, TX",82.0,68.9,75.9,81.8,68.9,75.9,60.8,60.9,0.06,rain,32.9,17.7,48.2,9.5,10.0,2021-05-04T06:44:50,2021-05-04T20:11:03,"Rain, Partially cloudy",Clearing in the afternoon with rain in the morning and afternoon.,rain,224.5333,89217969,226.3133,227.8154,219.2336,3.0
2021-05-05,"Austin, TX",80.8,56.7,69.1,79.4,56.7,69.0,47.6,49.6,0.0,,26.4,10.4,1.8,9.9,9.0,2021-05-05T06:44:01,2021-05-05T20:11:42,Clear,Clear conditions throughout the day.,clear-day,223.6466,65705677,227.02,228.4318,222.4466,2.99
2021-05-06,"Austin, TX",87.0,57.3,71.7,84.3,57.3,71.2,53.1,55.3,0.0,,19.7,9.0,0.5,9.9,10.0,2021-05-06T06:43:13,2021-05-06T20:12:21,Clear,Clear conditions throughout the day.,clear-day,221.18,83353868,226.92,227.0066,216.6666,2.9
2021-05-07,"Austin, TX",85.1,59.4,73.5,84.1,59.4,73.3,57.1,59.0,0.0,,22.6,10.5,13.9,9.8,9.0,2021-05-07T06:42:26,2021-05-07T20:13:01,Clear,Clear conditions throughout the day.,clear-day,224.1233,70407517,221.9333,230.0,220.0733,2.9
2021-05-10,"Austin, TX",79.2,64.5,73.7,79.2,64.5,73.7,66.7,79.3,0.0,,21.5,13.1,95.7,8.4,5.0,2021-05-10T06:40:11,2021-05-10T20:14:58,Overcast,Cloudy skies throughout the day.,cloudy,209.68,94177269,221.6333,221.6833,209.2033,2.93
2021-05-11,"Austin, TX",75.6,61.8,65.6,75.6,61.8,65.6,61.4,86.7,0.155,rain,33.3,17.1,95.0,7.5,8.0,2021-05-11T06:39:29,2021-05-11T20:15:38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,205.7333,139511714,199.7466,209.0333,198.5333,2.91
2021-05-12,"Austin, TX",74.1,60.5,64.7,74.1,60.5,64.7,56.4,75.5,0.072,rain,24.8,16.7,94.6,9.8,8.0,2021-05-12T06:38:48,2021-05-12T20:16:17,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,196.63,101470960,200.83,206.8033,195.5883,2.91
2021-05-13,"Austin, TX",73.8,60.2,66.4,73.8,60.2,66.4,56.0,70.2,0.0,,21.9,10.0,96.0,9.7,7.0,2021-05-13T06:38:08,2021-05-13T20:16:55,Overcast,Cloudy skies throughout the day.,cloudy,190.5633,132554773,200.515,202.1533,186.55,2.95
2021-05-14,"Austin, TX",81.7,58.1,71.3,82.2,58.1,71.4,58.7,66.3,0.0,,18.3,10.1,69.0,9.9,9.0,2021-05-14T06:37:29,2021-05-14T20:17:34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,196.58,100112590,194.47,197.6233,190.1533,2.95
2021-05-17,"Austin, TX",79.6,66.3,72.4,79.6,66.3,72.4,67.7,86.0,0.514,rain,39.7,20.5,72.4,9.0,8.0,2021-05-17T06:35:41,2021-05-17T20:19:29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,192.2766,96743410,191.851,196.5766,187.0666,2.99
2021-05-18,"Austin, TX",77.8,66.4,71.0,77.8,66.4,71.0,65.0,81.6,0.523,rain,35.7,22.3,74.6,9.5,5.0,2021-05-18T06:35:08,2021-05-18T20:20:07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,192.6233,110491721,189.3333,198.75,187.7933,2.96
2021-05-19,"Austin, TX",71.5,64.5,67.5,71.5,64.5,67.5,61.7,82.2,0.0,,25.1,8.5,56.5,9.9,2.0,2021-05-19T06:34:36,2021-05-19T20:20:45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,187.82,118735212,184.1833,188.7366,182.3266,2.88
2021-05-20,"Austin, TX",84.3,62.6,73.3,85.5,62.6,73.7,62.9,72.1,0.0,,14.1,7.8,30.0,9.7,10.0,2021-05-20T06:34:05,2021-05-20T20:21:23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,195.5933,92463369,191.6666,196.2833,190.3566,2.86
2021-05-21,"Austin, TX",85.4,68.3,75.9,87.8,68.3,76.6,66.0,73.1,0.0,,19.7,9.5,59.2,8.6,9.0,2021-05-21T06:33:35,2021-05-21T20:22:00,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,193.6266,78091808,198.7033,198.8933,193.3333,2.84
2021-05-24,"Austin, TX",85.6,69.5,74.3,89.3,69.5,75.1,68.8,84.0,0.12,rain,26.4,10.5,90.2,9.0,8.0,2021-05-24T06:32:16,2021-05-24T20:23:49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,202.1466,103674280,193.8666,204.8266,191.2166,2.78
2021-05-25,"Austin, TX",87.5,71.5,78.7,95.7,71.5,81.1,71.1,78.6,0.014,rain,28.9,11.4,87.9,9.4,7.0,2021-05-25T06:31:52,2021-05-25T20:24:25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,201.5633,84017798,202.4366,204.6633,198.57,2.87
2021-05-26,"Austin, TX",88.6,69.9,79.8,95.0,69.9,82.4,70.9,75.5,0.087,rain,26.4,10.0,64.7,9.3,7.0,2021-05-26T06:31:29,2021-05-26T20:25:00,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,206.3766,85917939,202.52,208.7233,200.5,2.91
2021-05-27,"Austin, TX",89.2,74.5,80.7,94.2,74.5,82.9,70.1,71.6,0.0,,26.2,14.5,73.0,9.8,8.0,2021-05-27T06:31:08,2021-05-27T20:25:34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,210.2833,79111778,206.7466,210.3766,205.4033,2.85
2021-05-28,"Austin, TX",87.1,67.7,77.7,93.0,67.7,79.3,70.4,78.9,1.532,rain,50.6,16.0,87.1,9.4,6.0,2021-05-28T06:30:49,2021-05-28T20:26:08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,208.4066,68211127,209.5,211.8633,207.46,2.91
2021-06-01,"Austin, TX",83.1,67.5,74.6,85.6,67.5,75.3,66.3,77.1,0.752,rain,23.7,10.1,81.8,9.3,7.0,2021-06-01T06:29:45,2021-06-01T20:28:19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,207.9666,54254675,209.2666,211.2666,206.85,3.02
2021-06-02,"Austin, TX",88.3,65.1,76.5,91.9,65.1,77.7,65.0,68.8,0.618,rain,36.8,11.1,61.9,9.8,10.0,2021-06-02T06:29:32,2021-06-02T20:28:51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,201.7066,69908347,206.71,207.7866,199.7133,3.09
2021-06-03,"Austin, TX",70.0,63.1,66.5,70.0,63.1,66.5,64.9,94.9,1.838,rain,48.3,9.9,62.1,8.5,3.0,2021-06-03T06:29:21,2021-06-03T20:29:21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,190.9466,90335679,200.6,201.5166,190.4066,3.01
2021-06-04,"Austin, TX",82.4,67.7,73.0,84.8,67.7,73.3,67.0,82.4,0.127,rain,15.9,5.9,84.6,9.6,8.0,2021-06-04T06:29:11,2021-06-04T20:29:51,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,199.6833,72110707,193.2366,200.2033,192.4,3.01
2021-06-07,"Austin, TX",88.9,78.2,81.7,99.6,78.2,86.1,74.0,77.8,0.0,,32.2,19.0,81.9,8.6,5.0,2021-06-07T06:28:51,2021-06-07T20:31:15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,201.71,67631047,197.275,203.3333,194.2933,2.98
2021-06-08,"Austin, TX",91.3,78.5,83.0,102.2,78.5,87.9,74.6,76.7,0.029,rain,29.8,19.4,80.1,8.1,7.0,2021-06-08T06:28:47,2021-06-08T20:31:41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,201.1966,78160238,207.67,207.6966,198.5,3.11
2021-06-09,"Austin, TX",92.5,76.5,83.6,103.9,76.5,88.8,74.1,74.6,0.0,,26.4,16.6,59.9,9.1,8.0,2021-06-09T06:28:44,2021-06-09T20:32:07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,199.5933,49753715,200.7233,203.93,199.21,3.13
2021-06-10,"Austin, TX",92.6,77.0,83.5,101.1,77.0,87.4,72.0,69.7,0.0,,23.9,11.0,58.4,8.4,9.0,2021-06-10T06:28:43,2021-06-10T20:32:32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,203.3733,71758837,201.2933,205.53,200.1666,3.13
2021-06-11,"Austin, TX",91.5,77.4,83.4,98.5,77.4,86.9,71.5,68.7,0.0,,25.9,14.6,58.5,8.5,8.0,2021-06-11T06:28:43,2021-06-11T20:32:55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,203.2966,48615905,203.41,204.1866,200.5066,3.23
2021-06-14,"Austin, TX",98.2,75.2,86.2,102.3,75.2,89.4,69.4,59.9,0.0,,22.0,10.8,13.3,9.9,9.0,2021-06-14T06:28:52,2021-06-14T20:34:00,Clear,Clear conditions throughout the day.,clear-day,205.8966,61271946,204.0766,208.4966,203.06,3.36
2021-06-15,"Austin, TX",97.2,74.7,85.9,103.7,74.7,88.8,68.8,59.2,0.0,,21.9,8.1,22.3,9.9,5.0,2021-06-15T06:28:57,2021-06-15T20:34:20,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,199.7866,53292455,205.5633,205.5966,199.41,3.31
2021-06-16,"Austin, TX",95.1,71.6,84.2,98.8,71.6,85.9,65.6,56.0,0.0,,27.3,9.1,7.2,9.9,9.0,2021-06-16T06:29:04,2021-06-16T20:34:38,Clear,Clear conditions throughout the day.,clear-day,201.6233,66432397,199.1783,202.8333,197.8333,3.25
2021-06-17,"Austin, TX",95.6,73.4,85.6,98.6,73.4,87.7,67.2,56.8,0.0,,15.2,6.7,14.3,9.9,9.0,2021-06-17T06:29:12,2021-06-17T20:34:55,Clear,Clear conditions throughout the day.,clear-day,205.5333,68104057,200.6293,207.1566,200.4466,3.24
2021-06-18,"Austin, TX",93.1,75.7,84.3,96.2,75.7,86.4,67.5,58.9,0.0,,15.0,8.6,21.6,9.9,9.0,2021-06-18T06:29:21,2021-06-18T20:35:12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,207.77,73682737,204.4566,209.45,203.9333,3.23
2021-06-21,"Austin, TX",93.3,80.2,86.3,105.8,85.5,94.5,74.7,69.7,0.0,,25.1,10.5,67.2,8.4,8.0,2021-06-21T06:29:56,2021-06-21T20:35:53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,206.9433,74438227,208.16,210.4633,202.96,3.15
2021-06-22,"Austin, TX",87.3,72.8,80.4,93.4,72.8,83.3,70.7,73.0,0.014,rain,25.3,11.7,72.5,9.8,6.0,2021-06-22T06:30:10,2021-06-22T20:36:04,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,207.9033,57476676,206.0833,209.5231,205.1666,3.21
2021-06-23,"Austin, TX",97.0,77.8,85.4,106.6,77.8,90.3,73.4,69.4,0.009,rain,22.6,10.6,57.2,9.2,8.0,2021-06-23T06:30:25,2021-06-23T20:36:14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,218.8566,93297699,210.6666,219.068,210.0133,3.36
2021-06-24,"Austin, TX",96.3,77.4,85.7,105.5,77.4,91.0,72.6,66.6,0.0,,26.4,16.3,50.4,9.9,9.0,2021-06-24T06:30:41,2021-06-24T20:36:23,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,226.6066,137947184,224.9966,232.54,222.5366,3.3
2021-06-25,"Austin, TX",94.9,77.6,85.1,101.9,77.6,89.0,71.6,66.0,0.0,,28.2,16.7,49.3,9.9,8.0,2021-06-25T06:30:59,2021-06-25T20:36:30,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,223.9566,97490140,229.86,231.27,222.9,3.4
2021-06-28,"Austin, TX",87.5,73.5,78.0,92.8,73.5,79.1,70.7,79.3,0.015,rain,29.2,11.3,57.3,9.8,7.0,2021-06-28T06:31:57,2021-06-28T20:36:44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,229.5733,64884486,223.88,231.5666,223.44,3.62
2021-06-29,"Austin, TX",85.7,73.8,77.5,91.8,73.8,79.0,71.9,83.4,0.645,rain,32.2,10.0,75.4,8.9,6.0,2021-06-29T06:32:18,2021-06-29T20:36:46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,226.92,52143935,228.2166,229.1699,225.2966,3.75
2021-06-30,"Austin, TX",91.0,74.2,81.1,96.4,74.2,83.6,71.5,74.8,0.015,rain,19.5,7.8,76.9,9.2,9.0,2021-06-30T06:32:41,2021-06-30T20:36:47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,226.5666,56774586,226.59,230.9366,226.0466,3.79
2021-07-01,"Austin, TX",92.9,73.3,83.2,99.1,73.3,86.3,71.0,69.1,0.015,rain,12.1,6.6,31.8,9.9,9.0,2021-07-01T06:33:04,2021-07-01T20:36:46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,225.9733,55903566,227.9733,229.33,224.2666,3.76
2021-07-02,"Austin, TX",95.4,75.2,84.5,101.7,75.2,88.7,71.7,67.4,0.042,rain,18.3,8.7,23.6,9.9,8.0,2021-07-02T06:33:28,2021-07-02T20:36:44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,226.3,81292118,226.3266,233.3333,224.42,3.67
2021-07-06,"Austin, TX",87.3,73.1,78.8,93.0,73.1,80.6,72.4,82.7,0.371,rain,21.9,10.8,73.7,9.4,8.0,2021-07-06T06:35:12,2021-07-06T20:36:21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,219.86,69853357,227.2371,228.0,217.1334,3.68
2021-07-07,"Austin, TX",86.8,72.3,78.3,92.6,72.3,80.0,70.8,79.1,0.001,rain,20.8,9.1,58.1,9.7,9.0,2021-07-07T06:35:40,2021-07-07T20:36:11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,214.8833,56375886,221.4233,221.9,212.7733,3.66
2021-07-08,"Austin, TX",88.1,73.7,78.9,92.7,73.7,80.4,70.3,76.5,0.172,rain,27.1,12.6,66.4,9.4,7.0,2021-07-08T06:36:09,2021-07-08T20:36:00,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,217.6033,68319967,209.4566,218.1433,206.82,3.56
2021-07-09,"Austin, TX",79.8,74.6,76.7,79.8,74.6,76.7,73.4,89.7,0.219,rain,22.8,12.4,98.3,8.7,3.0,2021-07-09T06:36:38,2021-07-09T20:35:48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,218.9833,54421655,217.7283,219.6366,214.8966,3.71
2021-07-12,"Austin, TX",86.5,74.6,80.6,93.9,74.6,82.6,71.7,75.0,0.0,,28.4,9.1,52.7,9.6,8.0,2021-07-12T06:38:10,2021-07-12T20:35:02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,228.5666,77781128,220.7333,229.08,220.7203,3.7
2021-07-13,"Austin, TX",89.6,70.7,76.9,95.2,70.7,78.1,68.9,77.1,0.043,rain,35.5,7.2,46.9,9.7,8.0,2021-07-13T06:38:42,2021-07-13T20:34:44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,222.8466,62898276,228.7733,231.0933,222.0986,3.78
2021-07-14,"Austin, TX",90.7,70.7,78.5,97.3,70.7,80.4,69.7,75.7,0.026,rain,37.9,12.4,56.1,9.9,8.0,2021-07-14T06:39:14,2021-07-14T20:34:24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,217.7933,64923576,223.5833,226.2033,217.6133,3.8
2021-07-15,"Austin, TX",91.5,74.7,82.3,98.2,74.7,85.3,71.3,71.3,0.0,,23.0,12.8,51.6,9.5,9.0,2021-07-15T06:39:47,2021-07-15T20:34:03,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,216.8666,60628716,219.4633,222.0466,212.6266,3.68
2021-07-16,"Austin, TX",91.8,74.9,82.9,99.4,74.9,86.3,71.5,69.9,0.0,,27.1,16.8,44.1,9.8,7.0,2021-07-16T06:40:20,2021-07-16T20:33:40,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,214.74,49112915,218.2266,218.8999,214.0666,3.7
2021-07-19,"Austin, TX",95.3,74.0,81.1,101.8,74.0,83.5,72.4,77.2,0.369,rain,38.8,13.9,29.5,9.6,8.0,2021-07-19T06:42:01,2021-07-19T20:32:24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,215.4066,63891276,209.9633,215.7333,207.0966,3.75
